Drone ID,Start Time,End Time,Total Time (minutes),Total Distance (km),Number of Alerts,Cities Passed
25630,2024-09-12 14:21:00,2024-09-12 14:21:00,0.0,48.378969428392374,6,"['לב החולה', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
25664,2024-09-13 13:03:00,2024-09-13 13:04:00,1.0,7.54558204127949,4,"['ראש פינה', 'אליפלט', 'עמיעד', 'כורזים ורד הגליל']"
25670,2024-09-13 14:22:00,2024-09-13 14:23:00,1.0,7.615542428841723,3,"['ערב אל עראמשה', 'זרעית', 'שומרה']"
25672,2024-09-13 14:25:00,2024-09-13 14:25:00,0.0,0.0,1,['יפתח']
25682,2024-09-13 14:27:00,2024-09-13 14:29:00,2.0,57.69307763830125,6,"['יפתח', 'רמות נפתלי', 'מרכז אזורי מבואות חרמון', 'לב החולה', 'לב החולה', 'מרכז אזורי מבואות חרמון']"
25688,2024-09-13 14:47:00,2024-09-13 14:47:00,0.0,1.9312879847129325,2,"['זרעית', 'שומרה']"
25763,2024-09-14 17:52:00,2024-09-14 17:53:00,1.0,7.686331241514367,4,"['מרגליות', 'קריית שמונה', 'מרגליות', 'קריית שמונה']"
25775,2024-09-15 07:51:00,2024-09-15 07:51:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
25815,2024-09-15 18:11:00,2024-09-15 18:15:00,4.0,43.881715960413665,11,"[""ע'ג'ר"", 'דפנה', 'שאר ישוב', ""ע'ג'ר"", 'שאר ישוב', 'כפר סאלד', 'קיבוץ דן', 'שדה נחמיה', 'שמיר', 'עמיר', 'כפר סאלד']"
25817,2024-09-15 18:21:00,2024-09-15 18:21:00,0.0,0.0,1,['רפטינג נהר הירדן']
25819,2024-09-15 18:23:00,2024-09-15 18:23:00,0.0,0.0,1,['רפטינג נהר הירדן']
25878,2024-09-17 13:43:00,2024-09-17 13:46:00,3.0,135.04204332875213,19,"['מלכיה', 'לב החולה', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי', 'יפתח', 'רמות נפתלי', 'יפתח', 'מלכיה', 'רמות נפתלי', 'מרכז אזורי מבואות חרמון', 'לב החולה', 'יפתח', 'דישון', 'רמות נפתלי', 'מלכיה', 'רמות נפתלי']"
25902,2024-09-18 04:32:00,2024-09-18 04:36:00,4.0,41.52929952170382,13,"['כרכום', 'אלמגור', 'כרכום', 'אמנון', 'כפר נחום', 'אמנון', 'טבחה', 'גינוסר', 'ואדי אל חמאם', 'לבנים', 'מגדל', 'טבריה', 'ארבל']"
25906,2024-09-18 06:12:00,2024-09-18 06:12:00,0.0,0.0,1,['מטולה']
25922,2024-09-18 15:41:00,2024-09-18 15:41:00,0.0,0.0,1,['ערב אל עראמשה']
25935,2024-09-18 16:39:00,2024-09-18 16:39:00,0.0,2.355571320022274,2,"['מעיין ברוך', 'הגושרים']"
25941,2024-09-18 16:39:00,2024-09-18 16:40:00,1.0,7.851167147684134,4,"['מעיין ברוך', 'הגושרים', 'בית הלל', 'קריית שמונה']"
25999,2024-09-19 17:27:00,2024-09-19 17:27:00,0.0,36.15203321853892,5,"['נהריה', 'איזור תעשייה מילואות צפון', 'גשר הזיו', 'סער', 'לימן']"
26009,2024-09-19 17:30:00,2024-09-19 17:31:00,1.0,15.654515560328981,5,"['נהריה', 'כברי', 'סער', 'נהריה', 'כברי']"
26088,2024-09-20 17:08:00,2024-09-20 17:08:00,0.0,3.9471867359248822,3,"['כפר גלעדי', 'קריית שמונה', 'תל חי']"
26132,2024-09-21 17:47:00,2024-09-21 17:47:00,0.0,44.57382444651397,6,"['דישון', 'רמות נפתלי', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'יפתח', 'לב החולה']"
26136,2024-09-21 19:40:00,2024-09-21 19:40:00,0.0,48.378969428392374,6,"['לב החולה', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
26143,2024-09-21 20:46:00,2024-09-21 20:46:00,0.0,3.5701622771936434,4,"['מירון', 'מרכז אזורי מרום גליל', 'בר יוחאי', 'אור הגנוז']"
26183,2024-09-22 03:56:00,2024-09-22 03:57:00,1.0,2.9529628016851643,3,"['רמת מגשימים', 'חספין', 'נוב']"
26266,2024-09-22 06:32:00,2024-09-22 06:32:00,0.0,0.0,1,['באר אורה']
26269,2024-09-22 06:35:00,2024-09-22 06:35:00,0.0,0.0,1,['באר אורה']
26311,2024-09-22 09:57:00,2024-09-22 09:58:00,1.0,146.8783654030977,5,"['מיצר', 'אפיק', 'נאות גולן', 'בני יהודה וגבעת יואב', 'מיצר']"
26327,2024-09-22 12:13:00,2024-09-22 12:16:00,3.0,220.1790615055702,32,"['מנרה', 'מנרה', 'תל חי', 'משגב עם', 'מרגליות', 'מעיין ברוך', 'קריית שמונה', 'מטולה', 'כפר יובל', 'כפר גלעדי', 'בית הלל', 'מרגליות', 'מנרה', 'מרגליות', 'קריית שמונה', 'קריית שמונה', 'מרכז אזורי מבואות חרמון', 'מלכיה', 'יפתח', 'דישון', 'תל חי', 'משגב עם', 'בית הלל', 'מעיין ברוך', 'מנרה', 'מטולה', 'לב החולה', 'כפר יובל', 'כפר גלעדי', 'רמות נפתלי', 'מרגליות', 'קריית שמונה']"
26329,2024-09-22 12:18:00,2024-09-22 12:18:00,0.0,0.0,1,['יפתח']
26335,2024-09-22 15:55:00,2024-09-22 15:55:00,0.0,2.340778328196544,2,"['מרגליות', 'מנרה']"
26341,2024-09-22 21:16:00,2024-09-22 21:16:00,0.0,0.0,1,['מיצר']
26343,2024-09-22 21:20:00,2024-09-22 21:20:00,0.0,0.0,1,['חמת גדר']
26347,2024-09-22 21:25:00,2024-09-22 21:25:00,0.0,0.0,1,['גשר']
26349,2024-09-22 21:28:00,2024-09-22 21:28:00,0.0,283.86917302122015,31,"['אזור תעשייה צבאים', 'גני חוגה', 'תל תאומים', 'שלוחות', 'שדי תרומות', 'שדה נחום', 'שדה אליהו', 'רשפים', 'רחוב', ""עין הנצי''ב"", 'ניר דוד', 'נווה אור', 'נוה איתן', 'מעלה גלבוע', 'שלפים', 'מעוז חיים', 'מירב', 'מולדת', 'כפר רופין', 'כפר גמילה מלכישוע', 'ירדנה', 'טירת צבי', 'חמדיה', 'חוות עדן', 'גשר', 'בית שאן', 'בית יוסף', 'בית השיטה', 'בית אלפא וחפציבה', 'מסילות', 'רוויה']"
26351,2024-09-23 04:45:00,2024-09-23 04:45:00,0.0,0.0,1,['רמת מגשימים']
26353,2024-09-23 04:50:00,2024-09-23 04:50:00,0.0,0.0,1,['מיצר']
26355,2024-09-23 04:54:00,2024-09-23 04:54:00,0.0,0.0,1,['חמת גדר']
26361,2024-09-23 08:26:00,2024-09-23 08:26:00,0.0,15.87334873727359,6,"['הילה', 'חוסן', 'כפר ורדים', 'מעונה', 'מעיליא', 'מעלות תרשיחא']"
26363,2024-09-23 09:35:00,2024-09-23 09:35:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
26391,2024-09-23 12:24:00,2024-09-23 12:25:00,1.0,27.56580383900831,7,"['אבירים', 'אלקוש', 'נטועה', 'פסוטה', ""דוב''ב"", 'מתת', 'סאסא']"
26472,2024-09-23 17:04:00,2024-09-23 17:04:00,0.0,9.624633518999948,4,"['אבירים', 'אלקוש', 'נטועה', 'פסוטה']"
26737,2024-09-24 13:31:00,2024-09-24 13:31:00,0.0,31.82808664312318,10,"['מצובה', 'יערה', 'אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה', 'עבדון']"
26805,2024-09-24 15:20:00,2024-09-24 15:20:00,0.0,0.0,1,['יערה']
26878,2024-09-24 18:35:00,2024-09-24 18:37:00,2.0,51.097985667200405,7,"['ראש הנקרה', 'שלומי', 'ראש הנקרה', 'חוף בצת', 'בצת', 'איזור תעשייה מילואות צפון', 'לימן']"
26880,2024-09-24 18:39:00,2024-09-24 18:39:00,0.0,2.021861681531001,2,"['גשר הזיו', 'לימן']"
26906,2024-09-24 19:39:00,2024-09-24 19:39:00,0.0,2.230992072979501,2,"['נווה ים', 'עתלית']"
26912,2024-09-24 19:42:00,2024-09-24 19:43:00,1.0,9.635547342081697,3,"['עתלית', 'מגדים', 'נווה ים']"
26925,2024-09-24 00:21:00,2024-09-24 00:21:00,0.0,0.0,1,['ספיר']
26933,2024-09-25 01:35:00,2024-09-25 01:35:00,0.0,4.843117577912727,4,"['רמת מגשימים', 'חספין', 'נוב', 'אבני איתן']"
26943,2024-09-25 03:00:00,2024-09-25 03:01:00,1.0,8.782798430785666,4,"['עין זיוון', 'מרום גולן', 'מרום גולן', 'עין זיוון']"
26955,2024-09-25 08:49:00,2024-09-25 08:49:00,0.0,0.0,1,['אלי עד']
26969,2024-09-25 09:27:00,2024-09-25 09:27:00,0.0,0.0,1,['טבריה']
27047,2024-09-25 20:19:00,2024-09-25 20:19:00,0.0,0.0,1,['אילת']
27427,2024-09-28 23:03:00,2024-09-28 23:03:00,0.0,76.70439585170203,13,"['בן עמי', 'גשר הזיו', 'נהריה', 'סער', 'עברון', 'איזור תעשייה מילואות צפון', 'בצת', 'חוף בצת', 'לימן', 'מצובה', 'ראש הנקרה', 'שלומי', 'שבי ציון']"
27429,2024-09-28 23:12:00,2024-09-28 23:12:00,0.0,38.54587749973098,7,"['איזור תעשייה מילואות צפון', 'בצת', 'חוף בצת', 'לימן', 'מצובה', 'ראש הנקרה', 'שלומי']"
27433,2024-09-29 05:30:00,2024-09-29 05:30:00,0.0,7.613646627955344,3,"['אילות', 'אילת', 'אזור תעשייה שחורת']"
27447,2024-09-29 13:34:00,2024-09-29 13:34:00,0.0,0.0,1,['אביבים']
28143,2024-10-02 12:09:00,2024-10-02 12:12:00,3.0,35.62041127321917,10,"['מנות', 'חוות אירוח גורן', 'אילון', 'חניתה', 'נווה זיו', 'שלומי', 'חניתה', 'בצת', 'שלומי', 'ראש הנקרה']"
28176,2024-10-02 13:07:00,2024-10-02 13:09:00,2.0,26.671097449594466,10,"['מנות', 'נווה זיו', 'עבדון', 'מנות', 'געתון', 'יחיעם', 'כליל', 'אבו סנאן', 'ירכא', 'עמקה']"
28274,2024-10-03 02:53:00,2024-10-03 02:53:00,0.0,0.0,1,['בת ים']
28276,2024-10-03 03:26:00,2024-10-03 03:26:00,0.0,44.137278722194246,7,"['אודם', 'אורטל', 'אל רום', 'בוקעתא', 'מרום גולן', 'עין זיוון', 'אלוני הבשן']"
28367,2024-10-03 11:40:00,2024-10-03 11:41:00,1.0,48.35458878944269,5,"['שלומי', 'בצת', 'ראש הנקרה', 'איזור תעשייה מילואות צפון', 'חוף בצת']"
28393,2024-10-03 12:47:00,2024-10-03 12:47:00,0.0,24.4409160705187,8,"['אודם', 'אל רום', 'בוקעתא', ""מג'דל שמס"", 'מסעדה', ""נווה אטי''ב"", 'נמרוד', 'עין קנייא']"
28403,2024-10-03 14:28:00,2024-10-03 14:28:00,0.0,0.0,1,['רמות נפתלי']
28411,2024-10-03 14:31:00,2024-10-03 14:32:00,1.0,134.7054489876474,5,"['גדות', 'רפטינג נהר הירדן', 'מלון פרא', 'קדמת צבי', 'קצרין']"
28480,2024-10-04 03:15:00,2024-10-04 03:16:00,1.0,4.67744194294797,2,"['מנחמיה', 'גשר']"
28721,2024-10-05 03:09:00,2024-10-05 03:09:00,0.0,16.828974261062594,4,"['אורטל', 'מרום גולן', 'עין זיוון', 'אלוני הבשן']"
28757,2024-10-05 12:32:00,2024-10-05 12:32:00,0.0,0.0,1,['אדמית']
28850,2024-10-05 00:13:00,2024-10-05 00:14:00,1.0,22.24876745206331,5,"['מרום גולן', 'אורטל', 'מרום גולן', 'עין זיוון', 'אלוני הבשן']"
28865,2024-10-06 07:34:00,2024-10-06 07:34:00,0.0,0.0,1,['ערב אל עראמשה']
29453,2024-10-08 17:52:00,2024-10-08 17:54:00,2.0,30.260061958230676,9,"[""ע'ג'ר"", 'מטולה', ""ע'ג'ר"", 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
29457,2024-10-08 17:56:00,2024-10-08 17:57:00,1.0,0.0,2,"[""ע'ג'ר"", ""ע'ג'ר""]"
29459,2024-10-08 17:59:00,2024-10-08 17:59:00,0.0,0.0,1,"[""ע'ג'ר""]"
29465,2024-10-08 18:03:00,2024-10-08 18:03:00,0.0,6.824263941904988,3,"[""ע'ג'ר"", 'קיבוץ דן', 'שניר']"
29481,2024-10-08 20:40:00,2024-10-08 20:41:00,1.0,3.3609045425952866,3,"['שדה אליעזר', 'מלון אחוזת ירדן', 'איילת השחר']"
29505,2024-10-08 20:43:00,2024-10-08 20:46:00,3.0,21.103235611407804,11,"['מחניים', 'אזור תעשייה חצור הגלילית', 'חצור הגלילית', 'מנחת מחניים', 'ראש פינה', 'אזור תעשייה חצור הגלילית', 'מנחת מחניים', 'חצור הגלילית', 'ראש פינה', 'אליפלט', 'עמיעד']"
29581,2024-10-09 14:04:00,2024-10-09 14:05:00,1.0,9.338988827026474,4,"['קריית שמונה', 'הגושרים', 'בית הלל', 'הגושרים']"
29709,2024-10-09 21:17:00,2024-10-09 21:17:00,0.0,8.696015105292721,3,"[""דוב''ב"", 'מתת', 'סאסא']"
29711,2024-10-09 23:24:00,2024-10-09 23:24:00,0.0,0.0,1,"[""מג'דל שמס""]"
29844,2024-10-10 16:23:00,2024-10-10 16:24:00,1.0,2.562110413838122,2,"['קריית שמונה', 'מרגליות']"
29854,2024-10-10 22:59:00,2024-10-10 22:59:00,0.0,0.0,1,['מרום גולן']
29872,2024-10-11 06:36:00,2024-10-11 06:39:00,3.0,24.077606061626007,9,"['באר גנים', 'אזור תעשייה צפוני אשקלון', 'ברכיה', 'כפר סילבר', 'הודיה', 'משען', 'ניר ישראל', 'באר גנים', 'הודיה']"
29958,2024-10-11 16:35:00,2024-10-11 16:35:00,0.0,148.183598870336,9,"['מלון אחוזת ירדן', 'איילת השחר', 'גדות', 'חולתה', 'יסוד המעלה', 'משמר הירדן', 'עמוקה', 'רפטינג נהר הירדן', 'שדה אליעזר']"
29960,2024-10-11 16:37:00,2024-10-11 16:37:00,0.0,0.0,1,['ביריה']
30076,2024-10-11 21:53:00,2024-10-11 21:56:00,3.0,12.497650148223764,4,"['כפר שמריהו', 'רמת השרון', 'גבעת חן', 'הוד השרון']"
30438,2024-10-13 18:43:00,2024-10-13 18:50:00,7.0,52.623201081365295,21,"['לימן', 'גשר הזיו', 'נהריה', 'סער', 'נהריה', 'סער', 'בן עמי', 'עברון', 'מזרעה', 'רגבה', 'שומרת', 'מזרעה', 'נס עמים', 'לוחמי הגטאות', 'בוסתן הגליל', 'עכו', 'לוחמי הגטאות', 'עכו', 'עין המפרץ', 'כפר מסריק', 'עכו']"
30475,2024-10-13 22:37:00,2024-10-13 22:37:00,0.0,0.0,1,['קריית שמונה']
30483,2024-10-14 01:23:00,2024-10-14 01:23:00,0.0,0.0,1,['קריית שמונה']
30582,2024-10-14 15:12:00,2024-10-14 15:12:00,0.0,0.0,1,['יסוד המעלה']
30741,2024-10-15 14:30:00,2024-10-15 14:31:00,1.0,10.031389565164114,5,"['נהריה', 'סער', 'כברי', 'בית העלמין החדש נהריה', 'נתיב השיירה']"
30787,2024-10-15 00:21:00,2024-10-15 00:21:00,0.0,2.193622278576934,2,"['כפר יובל', 'כפר גלעדי']"
30873,2024-10-16 18:16:00,2024-10-16 18:16:00,0.0,4.555467799788499,2,"['פקיעין', ""בית ג'אן""]"
30891,2024-10-16 18:40:00,2024-10-16 18:43:00,3.0,86.99515754183899,16,"['אדמית', 'ערב אל עראמשה', 'חניתה', 'יערה', 'אדמית', 'שלומי', 'חניתה', 'בצת', 'שלומי', 'איזור תעשייה מילואות צפון', 'בצת', 'חוף בצת', 'לימן', 'מצובה', 'ראש הנקרה', 'שלומי']"
30893,2024-10-16 18:46:00,2024-10-16 18:46:00,0.0,16.38597030185512,6,"['בן עמי', 'גשר הזיו', 'נהריה', 'סער', 'עברון', 'שבי ציון']"
30929,2024-10-16 00:54:00,2024-10-16 00:54:00,0.0,0.0,1,['ספיר']
30931,2024-10-16 00:57:00,2024-10-16 00:57:00,0.0,0.0,1,['עין יהב']
30933,2024-10-17 01:12:00,2024-10-17 01:12:00,0.0,0.0,1,['הר הנגב']
31006,2024-10-17 12:24:00,2024-10-17 12:24:00,0.0,0.0,1,"[""ע'ג'ר""]"
31038,2024-10-18 06:49:00,2024-10-18 06:49:00,0.0,2.7546183264290796,2,"['אילות', 'אילת']"
31060,2024-10-18 09:41:00,2024-10-18 09:41:00,0.0,0.0,1,['ראש הנקרה']
31148,2024-10-19 03:35:00,2024-10-19 03:35:00,0.0,9.600541002562068,3,"['מרום גולן', 'אודם', 'אל רום']"
31160,2024-10-19 06:18:00,2024-10-19 06:19:00,1.0,14.166283577884641,6,"['גן יאשיה', 'עולש', 'אמץ', 'בת חפר', 'יד חנה', 'בארותיים']"
31194,2024-10-19 06:54:00,2024-10-19 07:00:00,6.0,46.986368687413126,20,"['גשר הזיו', 'סער', 'נהריה', 'סער', 'בן עמי', 'נהריה', 'עברון', 'נהריה', 'מזרעה', 'מזרעה', 'לוחמי הגטאות', 'רגבה', 'נס עמים', 'שומרת', 'לוחמי הגטאות', 'עכו', 'עכו', 'בוסתן הגליל', ""ג'דידה מכר"", 'עין המפרץ']"
31206,2024-10-19 07:04:00,2024-10-19 07:08:00,4.0,32.02343431533075,11,"['אזור תעשייה שער נעמן', 'כפר ביאליק', 'קריית ביאליק', 'קריית ים', 'קריית מוצקין', 'אזור תעשייה קריית ביאליק', 'קריית אתא', 'כפר המכבי', 'איבטין', 'רכסים', 'כפר חסידים']"
31343,2024-10-19 12:28:00,2024-10-19 12:28:00,0.0,7.790562825182483,3,"['ברעם', ""דוב''ב"", 'יראון']"
31353,2024-10-19 15:39:00,2024-10-19 15:39:00,0.0,48.8380597865586,6,"['בצת', 'מצובה', 'שלומי', 'לימן', 'איזור תעשייה מילואות צפון', 'חוף בצת']"
31397,2024-10-19 21:40:00,2024-10-19 21:43:00,3.0,7.777839550905375,4,"['רמת מגשימים', 'נוב', 'אבני איתן', 'אלי עד']"
31399,2024-10-19 21:45:00,2024-10-19 21:45:00,0.0,0.0,1,['מיצר']
31429,2024-10-20 04:21:00,2024-10-20 04:22:00,1.0,0.0,2,"['מרום גולן', 'מרום גולן']"
31596,2024-10-20 15:56:00,2024-10-20 15:56:00,0.0,0.0,1,['הדר ועיר תחתית']
31602,2024-10-20 16:01:00,2024-10-20 16:02:00,1.0,7.42879257729665,2,"['קריית ים', 'הדר ועיר תחתית']"
31604,2024-10-20 16:22:00,2024-10-20 16:22:00,0.0,6.807018075978256,3,"['טמרה בגלבוע', 'נאעורה', 'נין']"
31654,2024-10-20 21:09:00,2024-10-20 21:09:00,0.0,0.0,1,['הדר ועיר תחתית']
31660,2024-10-20 21:49:00,2024-10-20 21:50:00,1.0,1.8760524731033161,3,"['ראש הנקרה', 'חוף בצת', 'ראש הנקרה']"
31670,2024-10-20 00:05:00,2024-10-20 00:05:00,0.0,0.0,1,['משגב עם']
31674,2024-10-20 00:06:00,2024-10-20 00:06:00,0.0,5.164240621210424,3,"['מרגליות', 'מנרה', 'קריית שמונה']"
31678,2024-10-21 01:55:00,2024-10-21 01:55:00,0.0,2.3810316659139796,2,"['מחולה', 'שדמות מחולה']"
31710,2024-10-21 08:35:00,2024-10-21 08:35:00,0.0,0.0,1,['נאות מרדכי']
31845,2024-10-21 17:53:00,2024-10-21 17:53:00,0.0,3.736074471378771,2,"['גשר הזיו', 'נהריה']"
31861,2024-10-21 00:51:00,2024-10-21 00:52:00,1.0,7.386187730056374,3,"['עין זיוון', 'אורטל', 'עין זיוון']"
32006,2024-10-22 18:16:00,2024-10-22 18:17:00,1.0,35.28112247420974,7,"['בצת', 'לימן', 'מצובה', 'שלומי', 'חוף בצת', 'ראש הנקרה', 'איזור תעשייה מילואות צפון']"
32072,2024-10-22 18:18:00,2024-10-22 18:27:00,9.0,145.274845751353,39,"['גשר הזיו', 'נהריה', 'סער', 'בן עמי', 'עברון', 'נהריה', 'בן עמי', 'מזרעה', 'מזרעה', 'בית העמק', 'לוחמי הגטאות', 'נס עמים', 'שבי ציון', 'רגבה', 'שומרת', 'בוסתן הגליל', 'עכו', 'לוחמי הגטאות', 'אזור תעשייה קריית ביאליק', 'קריית ים', 'כפר מסריק', 'עכו', 'עין המפרץ', ""ג'דידה מכר"", 'אזור תעשייה שער נעמן', 'הדר ועיר תחתית', 'עין המפרץ', 'כפר מסריק', 'אפק', 'אזור תעשייה קריית ביאליק', 'קריית ים', 'קריית ביאליק', 'קריית מוצקין', 'כפר ביאליק', 'קריית אתא', 'קריית ביאליק', 'קריית מוצקין', 'כפר ביאליק', 'קריית ים']"
32082,2024-10-22 18:29:00,2024-10-22 18:31:00,2.0,19.984588239106834,8,"['יגור', 'כפר חסידים', 'רכסים', 'עספיא', 'בית סוהר קישון', 'שער העמקים', 'אורנים', 'דלית אל כרמל']"
32088,2024-10-22 18:33:00,2024-10-22 18:33:00,0.0,13.707834094330899,4,"['אורנים', 'נהלל', 'רמת דוד', 'כפר ברוך']"
32096,2024-10-22 18:35:00,2024-10-22 18:36:00,1.0,12.586325933032665,5,"['אליקים', 'יקנעם עילית', 'עין העמק', 'רמת השופט', 'עין השופט']"
32116,2024-10-22 18:37:00,2024-10-22 18:42:00,5.0,78.35660317348933,11,"['בת שלמה', 'גלעד', 'מאיר שפיה', 'פוריידיס', 'כפר קרע', 'ערערה', 'זכרון יעקב', 'ברקאי', 'חריש', 'מאור', 'שער מנשה']"
32182,2024-10-23 10:39:00,2024-10-23 10:40:00,1.0,4.008850032900364,2,"['רמות נפתלי', 'דישון']"
32346,2024-10-23 23:06:00,2024-10-23 23:06:00,0.0,2.495763811128033,2,"['אדמית', 'יערה']"
32491,2024-10-24 16:40:00,2024-10-24 16:46:00,6.0,108.82039689004536,27,"['מעיין ברוך', 'הגושרים', 'דפנה', 'שאר ישוב', 'הגושרים', 'קיבוץ דן', 'שניר', 'דפנה', 'כפר סאלד', 'שמיר', 'כפר סאלד', 'מטולה', 'כפר יובל', 'מטולה', 'מעיין ברוך', 'כפר יובל', 'דפנה', 'הגושרים', 'גונן', 'כפר בלום', 'כפר סאלד', 'להבות הבשן', 'נאות מרדכי', 'עמיר', 'שדה נחמיה', 'שמיר', 'שאר ישוב']"
32503,2024-10-24 17:23:00,2024-10-24 17:23:00,0.0,0.0,1,['שלומי']
32507,2024-10-24 18:17:00,2024-10-24 18:17:00,0.0,51.291816137779776,11,"['מטולה', 'בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
32509,2024-10-24 18:20:00,2024-10-24 18:20:00,0.0,31.644170657041457,8,"['גונן', 'כפר בלום', 'כפר סאלד', 'להבות הבשן', 'נאות מרדכי', 'עמיר', 'שדה נחמיה', 'שמיר']"
32563,2024-10-25 11:15:00,2024-10-25 11:17:00,2.0,12.152137982955118,5,"['חוף אמנון', 'כפר נחום', 'אמנון', 'חוף אמנון', 'טבחה']"
32660,2024-10-26 04:04:00,2024-10-26 04:07:00,3.0,29.684119426000816,11,"['נהריה', 'שבי ציון', 'רגבה', 'מזרעה', 'נהריה', 'לוחמי הגטאות', 'שבי ציון', 'בוסתן הגליל', 'שומרת', 'עכו', ""ג'דידה מכר""]"
32662,2024-10-26 04:35:00,2024-10-26 04:35:00,0.0,1.461102163455893,2,"['מצובה', 'שלומי']"
32700,2024-10-26 08:39:00,2024-10-26 08:41:00,2.0,22.36912916486926,8,"['מטולה', 'כפר יובל', 'כפר גלעדי', 'כפר יובל', 'מעיין ברוך', 'קריית שמונה', 'תל חי', 'מטולה']"
32716,2024-10-26 09:04:00,2024-10-26 09:06:00,2.0,10.962427332262013,7,"['עין יעקב', 'געתון', 'יחיעם', 'געתון', 'כליל', 'יחיעם', 'עין יעקב']"
32743,2024-10-26 12:54:00,2024-10-26 12:55:00,1.0,3.8258450306919207,2,"['מטולה', 'כפר יובל']"
32761,2024-10-26 13:18:00,2024-10-26 13:20:00,2.0,68.50462757426618,14,"['ערב אל עראמשה', 'חניתה', 'גורן', 'גורנות הגליל', 'אילון', 'חוות אירוח גורן', 'יערה', 'הילה', 'מצובה', 'שלומי', 'מעיליא', 'מנות', 'מעונה', 'גורן']"
32836,2024-10-26 19:02:00,2024-10-26 19:02:00,0.0,2.5274039687854843,2,"['אלמגור', 'חוף אמנון']"
32838,2024-10-26 19:05:00,2024-10-26 19:05:00,0.0,0.0,1,['אדמית']
32866,2024-10-27 01:15:00,2024-10-27 01:15:00,0.0,35.575185125644644,12,"['חניתה', 'ראש הנקרה', 'שלומי', 'שלומי', 'ראש הנקרה', 'חניתה', 'בצת', 'חוף בצת', 'בצת', 'חוף בצת', 'מצובה', 'מצובה']"
32888,2024-10-27 01:17:00,2024-10-27 01:19:00,2.0,114.68083723205268,15,"['שלומי', 'ראש הנקרה', 'חוף בצת', 'איזור תעשייה מילואות צפון', 'לימן', 'בצת', 'ראש הנקרה', 'בן עמי', 'גשר הזיו', 'נהריה', 'סער', 'עברון', 'איזור תעשייה מילואות צפון', 'לימן', 'שבי ציון']"
32902,2024-10-27 08:01:00,2024-10-27 08:03:00,2.0,15.747596405092153,7,"['לימן', 'גשר הזיו', 'נהריה', 'סער', 'גשר הזיו', 'נהריה', 'סער']"
32916,2024-10-27 08:06:00,2024-10-27 08:07:00,1.0,40.723069307399825,16,"['נתיב השיירה', 'מזרעה', 'רגבה', 'נס עמים', 'עברון', 'בית העמק', 'אבו סנאן', 'אשרת', 'כפר יאסיף', 'עמקה', 'לוחמי הגטאות', 'מזרעה', 'רגבה', 'שבי ציון', 'נהריה', 'עברון']"
32918,2024-10-27 08:11:00,2024-10-27 08:11:00,0.0,0.0,1,"[""ג'דידה מכר""]"
32930,2024-10-27 09:42:00,2024-10-27 09:43:00,1.0,5.3855727068520025,3,"['מנרה', 'קריית שמונה', 'מרגליות']"
32932,2024-10-27 10:46:00,2024-10-27 10:46:00,0.0,0.0,1,['משגב עם']
32972,2024-10-27 13:42:00,2024-10-27 13:42:00,0.0,2.906166100351447,2,"['יערה', 'מצובה']"
33002,2024-10-27 14:51:00,2024-10-27 14:52:00,1.0,1.27483561086392,2,"['שלומי', 'בצת']"
33014,2024-10-27 15:29:00,2024-10-27 15:31:00,2.0,60.51490295945696,6,"['איזור תעשייה מילואות צפון', 'לימן', 'נהריה', 'גשר הזיו', 'איזור תעשייה מילואות צפון', 'נהריה']"
33022,2024-10-27 15:34:00,2024-10-27 15:34:00,0.0,3.2537671274493953,2,"['נהריה', 'שבי ציון']"
33040,2024-10-27 21:10:00,2024-10-27 21:11:00,1.0,38.437158520716146,12,"['הילה', 'חוסן', 'כפר ורדים', 'מעונה', 'מעיליא', 'מעלות תרשיחא', 'אבירים', 'אלקוש', 'נטועה', 'פסוטה', 'פקיעין החדשה', 'צוריאל']"
33072,2024-10-28 07:26:00,2024-10-28 07:26:00,0.0,3.0597930652111134,2,"['חניתה', 'שלומי']"
